Date,Open,High,Low,Close,Adj Close,Volume
1970-07-15,74.419998,75.680000,74.059998,75.230003,75.230003,8860000
1970-07-16,75.230003,77.089996,75.120003,76.339996,76.339996,12200000
1970-07-17,76.370003,78.230003,76.370003,77.690002,77.690002,13870000
1970-07-20,77.690002,78.720001,77.040001,77.790001,77.790001,11660000
1970-07-21,77.790001,77.940002,76.389999,76.980003,76.980003,9940000
1970-07-22,76.980003,78.199997,76.220001,77.029999,77.029999,12460000
1970-07-23,77.029999,78.510002,76.459999,78.000000,78.000000,12460000
1970-07-24,78.000000,78.480003,76.959999,77.820000,77.820000,9520000
1970-07-27,77.820000,78.269997,77.070000,77.650002,77.650002,7460000
1970-07-28,77.650002,78.349998,76.959999,77.769997,77.769997,9040000
1970-07-29,77.769997,78.809998,77.279999,78.040001,78.040001,12580000
1970-07-30,78.040001,78.660004,77.360001,78.070000,78.070000,10430000
1970-07-31,78.070000,79.029999,77.440002,78.050003,78.050003,11640000
1970-08-03,78.050003,78.239998,76.559998,77.019997,77.019997,7650000
1970-08-04,77.019997,77.559998,76.120003,77.190002,77.190002,8310000
1970-08-05,77.190002,77.860001,76.589996,77.180000,77.180000,7660000
1970-08-06,77.180000,77.680000,76.389999,77.080002,77.080002,7560000
1970-08-07,77.080002,78.089996,76.459999,77.279999,77.279999,9370000
1970-08-10,77.279999,77.400002,75.720001,76.199997,76.199997,7580000
1970-08-11,76.199997,76.330002,75.160004,75.820000,75.820000,7330000
1970-08-12,75.820000,76.239998,75.040001,75.419998,75.419998,7440000
1970-08-13,75.419998,75.690002,74.129997,74.760002,74.760002,8640000
1970-08-14,74.760002,75.739998,74.389999,75.180000,75.180000,7850000
1970-08-17,75.180000,75.790001,74.519997,75.330002,75.330002,6940000
1970-08-18,75.330002,76.790001,75.300003,76.199997,76.199997,9500000
1970-08-19,76.199997,77.580002,76.010002,76.959999,76.959999,9870000
1970-08-20,76.959999,77.989998,76.300003,77.839996,77.839996,10170000
1970-08-21,77.839996,79.599998,77.459999,79.239998,79.239998,13420000
1970-08-24,79.410004,81.620003,79.410004,80.989998,80.989998,18910000
1970-08-25,80.989998,81.809998,79.690002,81.120003,81.120003,17520000
1970-08-26,81.120003,82.260002,80.599998,81.209999,81.209999,15970000
1970-08-27,81.209999,81.910004,80.129997,81.080002,81.080002,12440000
1970-08-28,81.080002,82.470001,80.690002,81.860001,81.860001,13820000
1970-08-31,81.860001,82.330002,80.949997,81.519997,81.519997,10740000
1970-09-01,81.519997,81.800003,80.430000,80.949997,80.949997,10960000
1970-09-02,80.949997,81.349998,79.949997,80.959999,80.959999,9710000
1970-09-03,80.959999,82.629997,80.879997,82.089996,82.089996,14110000
1970-09-04,82.089996,83.419998,81.790001,82.830002,82.830002,15360000
1970-09-08,82.830002,83.690002,81.480003,83.040001,83.040001,17110000
1970-09-09,83.040001,83.779999,81.900002,82.790001,82.790001,16250000
1970-09-10,82.790001,82.980003,81.620003,82.300003,82.300003,11900000
1970-09-11,82.300003,83.190002,81.809998,82.519997,82.519997,12140000
1970-09-14,82.519997,83.129997,81.430000,82.070000,82.070000,11900000
1970-09-15,82.070000,82.110001,80.750000,81.360001,81.360001,9830000
1970-09-16,81.360001,82.570000,80.610001,81.790001,81.790001,12090000
1970-09-17,81.790001,83.089996,81.510002,82.290001,82.290001,15530000
1970-09-18,82.290001,83.500000,81.769997,82.620003,82.620003,15900000
1970-09-21,82.620003,83.150002,81.519997,81.910004,81.910004,12540000
1970-09-22,81.910004,82.239998,80.820000,81.860001,81.860001,12110000
1970-09-23,81.860001,83.150002,81.519997,81.910004,81.910004,16940000
1970-09-24,81.910004,82.239998,80.820000,81.660004,81.660004,21340000
1970-09-25,81.660004,83.599998,81.410004,82.830002,82.830002,20470000
1970-09-28,82.830002,84.559998,82.610001,83.910004,83.910004,14390000
1970-09-29,83.910004,84.570000,83.110001,83.860001,83.860001,17880000
1970-09-30,83.860001,84.989998,82.779999,84.300003,84.300003,14830000
1970-10-01,84.300003,84.699997,83.459999,84.320000,84.320000,9700000
1970-10-02,84.320000,85.559998,84.059998,85.160004,85.160004,15420000
1970-10-05,85.160004,86.989998,85.010002,86.470001,86.470001,19760000
1970-10-06,86.470001,87.750000,86.040001,86.849998,86.849998,20240000
1970-10-07,86.849998,87.470001,85.550003,86.889999,86.889999,15610000
1970-10-08,86.889999,87.370003,85.550003,85.949997,85.949997,14500000
1970-10-09,85.949997,86.250000,84.540001,85.080002,85.080002,13980000
1970-10-12,85.050003,85.050003,83.580002,84.169998,84.169998,8570000
1970-10-13,84.169998,84.699997,83.239998,84.059998,84.059998,9500000
1970-10-14,84.059998,84.830002,83.419998,84.190002,84.190002,9920000
1970-10-15,84.190002,85.279999,83.820000,84.650002,84.650002,11250000
1970-10-16,84.650002,85.209999,83.830002,84.279999,84.279999,11300000
1970-10-19,84.279999,84.290001,82.809998,83.150002,83.150002,9890000
1970-10-20,83.150002,84.190002,82.620003,83.639999,83.639999,10630000
1970-10-21,83.639999,84.720001,83.209999,83.660004,83.660004,11330000
1970-10-22,83.660004,84.040001,82.769997,83.379997,83.379997,9000000
1970-10-23,83.379997,84.300003,82.910004,83.769997,83.769997,10270000
1970-10-26,83.769997,84.260002,82.889999,83.309998,83.309998,9200000
1970-10-27,83.309998,83.730003,82.519997,83.120003,83.120003,9680000
1970-10-28,83.120003,83.809998,82.290001,83.430000,83.430000,10660000
1970-10-29,83.430000,84.099998,82.820000,83.360001,83.360001,10440000
1970-10-30,83.360001,83.800003,82.519997,83.250000,83.250000,10520000
1970-11-02,83.250000,83.989998,82.660004,83.510002,83.510002,9470000
1970-11-03,83.510002,84.769997,83.209999,84.220001,84.220001,11760000
1970-11-04,84.220001,85.260002,83.820000,84.389999,84.389999,12180000
1970-11-05,84.389999,84.790001,83.529999,84.099998,84.099998,10800000
1970-11-06,84.099998,84.730003,83.550003,84.220001,84.220001,9970000
1970-11-09,84.220001,85.269997,83.820000,84.669998,84.669998,10890000
1970-11-10,84.669998,85.690002,84.180000,84.790001,84.790001,12030000
1970-11-11,84.790001,86.239998,84.690002,85.029999,85.029999,13520000
1970-11-12,85.029999,85.540001,83.809998,84.150002,84.150002,12520000
1970-11-13,84.150002,84.330002,82.919998,83.370003,83.370003,11890000
1970-11-16,83.370003,83.750000,82.339996,83.239998,83.239998,9160000
1970-11-17,83.239998,84.169998,82.809998,83.470001,83.470001,9450000
1970-11-18,83.470001,83.529999,82.410004,82.790001,82.790001,9850000
1970-11-19,82.790001,83.480003,82.230003,82.910004,82.910004,9280000
1970-11-20,82.910004,84.059998,82.489998,83.720001,83.720001,10920000
1970-11-23,83.720001,84.919998,83.470001,84.239998,84.239998,12720000
1970-11-24,84.239998,85.180000,83.589996,84.779999,84.779999,12560000
1970-11-25,84.779999,85.699997,84.349998,85.089996,85.089996,13490000
1970-11-27,85.089996,86.209999,84.669998,85.930000,85.930000,10130000
1970-11-30,85.930000,87.599998,85.790001,87.199997,87.199997,17700000
1970-12-01,87.199997,88.610001,86.110001,87.470001,87.470001,20170000
1970-12-02,87.470001,88.830002,86.720001,88.480003,88.480003,17960000
1970-12-03,88.480003,89.870003,88.110001,88.900002,88.900002,20480000
1970-12-04,88.900002,89.889999,88.120003,89.459999,89.459999,15980000
1970-12-07,89.459999,90.389999,88.760002,89.940002,89.940002,15530000
1970-12-08,89.940002,90.470001,88.870003,89.470001,89.470001,14370000
1970-12-09,89.470001,90.029999,88.480003,89.540001,89.540001,13550000
1970-12-10,89.540001,90.870003,89.010002,89.919998,89.919998,14610000
1970-12-11,89.919998,90.930000,89.440002,90.260002,90.260002,15790000
1970-12-14,90.260002,90.809998,89.279999,89.800003,89.800003,13810000
1970-12-15,89.800003,90.320000,88.930000,89.660004,89.660004,13420000
1970-12-16,89.660004,90.220001,88.769997,89.720001,89.720001,14240000
1970-12-17,89.720001,90.610001,89.309998,90.040001,90.040001,13660000
1970-12-18,90.040001,90.769997,89.419998,90.220001,90.220001,14360000
1970-12-21,90.220001,90.769997,89.360001,89.940002,89.940002,12690000
1970-12-22,89.940002,90.839996,89.349998,90.040001,90.040001,14510000
1970-12-23,90.040001,90.860001,89.349998,90.099998,90.099998,15400000
1970-12-24,90.099998,91.080002,89.809998,90.610001,90.610001,12140000
1970-12-28,90.610001,91.489998,90.279999,91.089996,91.089996,12290000
1970-12-29,91.089996,92.379997,90.730003,92.080002,92.080002,17750000
1970-12-30,92.080002,92.989998,91.599998,92.269997,92.269997,19140000
1970-12-31,92.269997,92.790001,91.360001,92.150002,92.150002,13390000
1971-01-04,92.150002,92.190002,90.639999,91.150002,91.150002,10010000
1971-01-05,91.150002,92.279999,90.690002,91.800003,91.800003,12600000
1971-01-06,91.800003,93.000000,91.500000,92.349998,92.349998,16960000
1971-01-07,92.349998,93.260002,91.750000,92.379997,92.379997,16460000
1971-01-08,92.379997,93.019997,91.599998,92.190002,92.190002,14100000
1971-01-11,92.190002,92.669998,90.989998,91.980003,91.980003,14720000
1971-01-12,91.980003,93.279999,91.629997,92.720001,92.720001,17820000
1971-01-13,92.720001,93.660004,91.879997,92.559998,92.559998,19070000
1971-01-14,92.559998,93.360001,91.669998,92.800003,92.800003,17600000
1971-01-15,92.800003,93.940002,92.250000,93.029999,93.029999,18010000
1971-01-18,93.029999,94.110001,92.629997,93.410004,93.410004,15400000
1971-01-19,93.410004,94.279999,92.849998,93.760002,93.760002,15800000
1971-01-20,93.760002,94.529999,93.070000,93.779999,93.779999,18330000
1971-01-21,93.779999,94.690002,93.150002,94.190002,94.190002,19060000
1971-01-22,94.190002,95.529999,93.959999,94.879997,94.879997,21680000
1971-01-25,94.879997,95.930000,94.160004,95.279999,95.279999,19050000
1971-01-26,95.279999,96.360001,94.690002,95.589996,95.589996,21380000
1971-01-27,95.589996,95.779999,93.959999,94.889999,94.889999,20640000
1971-01-28,94.889999,95.779999,94.120003,95.209999,95.209999,18840000
1971-01-29,95.209999,96.489998,94.790001,95.879997,95.879997,20960000
1971-02-01,95.879997,97.050003,95.379997,96.419998,96.419998,20650000
1971-02-02,96.419998,97.190002,95.599998,96.430000,96.430000,22030000
1971-02-03,96.430000,97.190002,95.580002,96.629997,96.629997,21680000
1971-02-04,96.629997,97.260002,95.690002,96.620003,96.620003,20860000
1971-02-05,96.620003,97.580002,95.839996,96.930000,96.930000,20480000
1971-02-08,96.930000,98.040001,96.129997,97.449997,97.449997,25590000
1971-02-09,97.449997,98.500000,96.900002,97.510002,97.510002,28250000
1971-02-10,97.510002,97.970001,96.230003,97.389999,97.389999,19040000
1971-02-11,97.389999,98.489998,96.989998,97.910004,97.910004,19260000
1971-02-12,97.910004,98.959999,97.559998,98.430000,98.430000,18470000
1971-02-16,98.430000,99.589996,97.849998,98.660004,98.660004,21350000
1971-02-17,98.660004,99.320000,97.320000,98.199997,98.199997,18720000
1971-02-18,98.199997,98.599998,96.959999,97.559998,97.559998,16650000
1971-02-19,97.559998,97.790001,96.250000,96.739998,96.739998,17860000
1971-02-22,96.650002,96.650002,94.970001,95.720001,95.720001,15840000
1971-02-23,95.720001,96.669998,94.919998,96.089996,96.089996,15080000
1971-02-24,96.089996,97.339996,95.860001,96.730003,96.730003,15930000
1971-02-25,96.730003,97.709999,96.080002,96.959999,96.959999,16200000
1971-02-26,96.959999,97.540001,95.839996,96.750000,96.750000,17250000
1971-03-01,96.750000,97.480003,96.110001,97.000000,97.000000,13020000
1971-03-02,97.000000,97.599998,96.320000,96.980003,96.980003,14870000
1971-03-03,96.980003,97.540001,96.300003,96.949997,96.949997,14680000
1971-03-04,96.949997,98.379997,96.900002,97.919998,97.919998,17350000
1971-03-05,97.919998,99.489998,97.820000,98.959999,98.959999,22430000
1971-03-08,98.959999,99.440002,98.419998,99.379997,99.379997,19340000
1971-03-09,99.379997,100.309998,98.720001,99.459999,99.459999,20490000
1971-03-10,99.459999,100.099998,98.629997,99.300003,99.300003,17220000
1971-03-11,99.300003,100.290001,98.570000,99.389999,99.389999,19830000
1971-03-12,99.389999,100.089996,98.639999,99.570000,99.570000,14680000
1971-03-15,99.570000,101.150002,99.120003,100.709999,100.709999,18920000
1971-03-16,100.709999,101.940002,100.360001,101.209999,101.209999,22270000
1971-03-17,101.209999,101.660004,99.980003,101.120003,101.120003,17070000
1971-03-18,101.120003,102.029999,100.430000,101.190002,101.190002,17910000
1971-03-19,101.190002,101.739998,100.349998,101.010002,101.010002,15150000
1971-03-22,101.010002,101.459999,100.080002,100.620003,100.620003,14290000
1971-03-23,100.620003,101.059998,99.620003,100.279999,100.279999,16470000
1971-03-24,100.279999,100.629997,99.150002,99.620003,99.620003,15770000
1971-03-25,99.620003,100.029999,98.360001,99.610001,99.610001,15870000
1971-03-26,99.610001,100.650002,99.180000,99.949997,99.949997,15560000
1971-03-29,99.949997,100.739998,99.360001,100.029999,100.029999,13650000
1971-03-30,100.029999,100.860001,99.410004,100.260002,100.260002,15430000
1971-03-31,100.260002,101.050003,99.690002,100.309998,100.309998,17610000
1971-04-01,100.309998,100.989998,99.629997,100.389999,100.389999,13470000
1971-04-02,100.389999,101.230003,99.860001,100.559998,100.559998,14520000
1971-04-05,100.559998,101.410004,99.879997,100.790001,100.790001,16040000
1971-04-06,100.790001,102.110001,100.300003,101.510002,101.510002,19990000
1971-04-07,101.510002,102.870003,101.129997,101.980003,101.980003,22270000
1971-04-08,101.980003,102.860001,101.300003,102.099998,102.099998,17590000
1971-04-12,102.099998,103.540001,101.750000,102.879997,102.879997,19410000
1971-04-13,102.879997,103.959999,102.250000,102.980003,102.980003,23200000
1971-04-14,102.980003,104.010002,102.279999,103.370003,103.370003,19440000
1971-04-15,103.370003,104.400002,102.760002,103.519997,103.519997,22540000
1971-04-16,103.519997,104.180000,102.680000,103.489998,103.489998,18280000
1971-04-19,103.489998,104.629997,103.089996,104.010002,104.010002,17730000
1971-04-20,104.010002,104.580002,103.059998,103.610001,103.610001,17880000
1971-04-21,103.610001,104.160004,102.550003,103.360001,103.360001,17040000
1971-04-22,103.360001,104.269997,102.580002,103.559998,103.559998,19270000
1971-04-23,103.559998,104.629997,102.790001,104.050003,104.050003,20150000
1971-04-26,104.050003,104.830002,103.190002,103.940002,103.940002,18860000
1971-04-27,103.940002,105.070000,103.230003,104.589996,104.589996,21250000
1971-04-28,104.589996,105.599998,103.849998,104.769997,104.769997,24820000
1971-04-29,104.769997,105.580002,103.900002,104.629997,104.629997,20340000
1971-04-30,104.629997,104.959999,103.250000,103.949997,103.949997,17490000
1971-05-03,103.949997,104.110001,102.370003,103.290001,103.290001,16120000
1971-05-04,103.290001,104.360001,102.709999,103.790001,103.790001,17310000
1971-05-05,103.790001,104.279999,102.680000,103.779999,103.779999,17270000
1971-05-06,103.779999,104.419998,102.800003,103.230003,103.230003,19300000
1971-05-07,103.230003,103.500000,101.860001,102.870003,102.870003,16490000
1971-05-10,102.870003,103.150002,101.709999,102.360001,102.360001,12810000
1971-05-11,102.360001,103.370003,101.500000,102.620003,102.620003,17730000
1971-05-12,102.620003,103.570000,102.120003,102.900002,102.900002,15140000
1971-05-13,102.900002,103.570000,101.980003,102.690002,102.690002,17640000
1971-05-14,102.690002,103.169998,101.650002,102.209999,102.209999,16430000
1971-05-17,102.080002,102.080002,100.250000,100.690002,100.690002,15980000
1971-05-18,100.690002,101.620003,99.680000,100.830002,100.830002,17640000
1971-05-19,100.830002,101.750000,100.300003,101.070000,101.070000,17640000
1971-05-20,101.070000,102.169998,100.610001,101.309998,101.309998,11740000
1971-05-21,101.309998,101.839996,100.410004,100.989998,100.989998,12090000
1971-05-24,100.989998,101.239998,99.720001,100.129997,100.129997,12060000
1971-05-25,100.129997,100.389999,98.730003,99.470001,99.470001,16050000
1971-05-26,99.470001,100.489998,98.930000,99.589996,99.589996,13550000
1971-05-27,99.589996,100.139999,98.779999,99.400002,99.400002,12610000
1971-05-28,99.400002,100.169998,98.680000,99.629997,99.629997,11760000
1971-06-01,99.629997,100.760002,99.220001,100.199997,100.199997,11930000
1971-06-02,100.199997,101.529999,99.889999,100.959999,100.959999,17740000
1971-06-03,100.959999,102.070000,100.300003,101.010002,101.010002,18790000
1971-06-04,101.010002,101.879997,100.430000,101.300003,101.300003,14400000
1971-06-07,101.300003,102.019997,100.550003,101.089996,101.089996,13800000
1971-06-08,101.089996,101.500000,99.910004,100.320000,100.320000,13610000
1971-06-09,100.320000,100.970001,99.279999,100.290001,100.290001,14250000
1971-06-10,100.290001,101.230003,99.779999,100.639999,100.639999,12450000
1971-06-11,100.639999,101.709999,100.180000,101.070000,101.070000,12270000
1971-06-14,101.070000,101.279999,99.779999,100.220001,100.220001,11530000
1971-06-15,100.220001,101.099998,99.449997,100.320000,100.320000,13550000
1971-06-16,100.320000,101.290001,99.680000,100.519997,100.519997,14300000
1971-06-17,100.519997,101.370003,99.870003,100.500000,100.500000,13980000
1971-06-18,100.500000,100.629997,98.650002,98.970001,98.970001,15040000
1971-06-21,98.970001,99.180000,97.220001,97.870003,97.870003,16490000
1971-06-22,97.870003,98.660004,96.919998,97.589996,97.589996,15200000
1971-06-23,97.589996,98.949997,97.360001,98.410004,98.410004,12640000
1971-06-24,98.410004,99.000000,97.589996,98.129997,98.129997,11360000
1971-06-25,98.129997,98.660004,97.330002,97.989998,97.989998,10580000
1971-06-28,97.989998,98.480003,97.019997,97.739998,97.739998,9810000
1971-06-29,97.739998,99.389999,97.610001,98.820000,98.820000,14460000
1971-06-30,98.820000,100.290001,98.680000,98.699997,98.699997,15410000
1971-07-01,99.160004,100.650002,99.160004,99.779999,99.779999,13090000
1971-07-02,99.779999,100.309998,99.089996,99.779999,99.779999,9960000
1971-07-06,99.779999,100.349998,99.099998,99.760002,99.760002,10440000
1971-07-07,99.760002,100.830002,99.250000,100.040001,100.040001,14520000
1971-07-08,100.040001,101.029999,99.589996,100.339996,100.339996,13920000
1971-07-09,100.339996,101.330002,99.860001,100.690002,100.690002,12640000
1971-07-12,100.690002,101.519997,100.190002,100.820000,100.820000,12020000
1971-07-13,100.820000,101.059998,99.070000,99.500000,99.500000,13540000
1971-07-14,99.500000,99.830002,98.230003,99.220001,99.220001,14360000
1971-07-15,99.220001,100.480003,98.760002,99.279999,99.279999,13080000
1971-07-16,99.279999,100.349998,98.639999,99.110001,99.110001,13870000
1971-07-19,99.110001,99.570000,98.110001,98.930000,98.930000,11430000
1971-07-20,98.930000,100.010002,98.599998,99.320000,99.320000,12540000
1971-07-21,99.320000,100.000000,98.739998,99.279999,99.279999,11920000
1971-07-22,99.279999,99.820000,98.500000,99.110001,99.110001,12570000
1971-07-23,99.110001,99.599998,98.260002,98.940002,98.940002,12370000
1971-07-26,98.940002,99.470001,96.669998,98.139999,98.139999,9930000
1971-07-27,98.139999,98.989998,97.419998,97.779999,97.779999,11560000
1971-07-28,97.779999,98.150002,96.510002,97.070000,97.070000,13940000
1971-07-29,97.070000,97.220001,95.370003,96.019997,96.019997,14570000
1971-07-30,96.019997,96.779999,95.080002,95.580002,95.580002,12970000
1971-08-02,95.580002,96.760002,95.220001,95.959999,95.959999,11870000
1971-08-03,95.959999,96.110001,94.059998,94.510002,94.510002,13490000
1971-08-04,94.510002,95.339996,93.349998,93.889999,93.889999,15410000
1971-08-05,93.889999,94.889999,93.330002,94.089996,94.089996,12100000
1971-08-06,94.089996,94.910004,93.629997,94.250000,94.250000,9490000
1971-08-09,94.250000,94.550003,93.169998,93.529999,93.529999,8110000
1971-08-10,93.529999,94.129997,92.809998,93.540001,93.540001,9460000
1971-08-11,93.540001,95.059998,93.349998,94.660004,94.660004,11370000
1971-08-12,94.809998,96.500000,94.809998,96.000000,96.000000,15910000
1971-08-13,96.000000,96.529999,95.190002,95.690002,95.690002,9960000
1971-08-16,97.900002,100.959999,97.900002,98.760002,98.760002,31730000
1971-08-17,98.760002,101.000000,98.489998,99.989998,99.989998,26790000
1971-08-18,99.989998,100.190002,98.059998,98.599998,98.599998,20680000
1971-08-19,98.599998,99.070000,97.349998,98.160004,98.160004,14190000
1971-08-20,98.160004,98.940002,97.519997,98.330002,98.330002,11890000
1971-08-23,98.330002,99.959999,98.089996,99.250000,99.250000,13040000
1971-08-24,99.250000,101.019997,99.150002,100.400002,100.400002,18700000
1971-08-25,100.400002,101.510002,99.769997,100.410004,100.410004,18280000
1971-08-26,100.410004,101.120003,99.400002,100.239998,100.239998,13990000
1971-08-27,100.239998,101.220001,99.760002,100.480003,100.480003,12490000
1971-08-30,100.480003,100.889999,99.169998,99.519997,99.519997,11140000
1971-08-31,99.519997,99.760002,98.320000,99.029999,99.029999,10430000
1971-09-01,99.029999,99.839996,98.500000,99.070000,99.070000,10770000
1971-09-02,99.070000,99.800003,98.519997,99.290001,99.290001,10690000
1971-09-03,99.290001,100.930000,99.099998,100.690002,100.690002,14040000
1971-09-07,100.690002,102.250000,100.430000,101.150002,101.150002,17080000
1971-09-08,101.150002,101.940002,100.519997,101.339996,101.339996,14230000
1971-09-09,101.339996,101.879997,100.379997,100.800003,100.800003,15790000
1971-09-10,100.800003,101.010002,99.690002,100.419998,100.419998,11380000
1971-09-13,100.419998,100.839996,99.489998,100.070000,100.070000,10000000
1971-09-14,100.070000,100.349998,98.989998,99.339996,99.339996,11410000
1971-09-15,99.339996,100.239998,98.790001,99.769997,99.769997,11080000
1971-09-16,99.769997,100.349998,99.070000,99.660004,99.660004,10550000
1971-09-17,99.660004,100.519997,99.260002,99.959999,99.959999,11020000
1971-09-20,99.959999,100.400002,99.139999,99.680000,99.680000,9540000
1971-09-21,99.680000,100.080002,98.709999,99.339996,99.339996,10640000
1971-09-22,99.339996,99.720001,98.150002,98.470001,98.470001,14250000
1971-09-23,98.470001,99.120003,97.610001,98.379997,98.379997,13250000
1971-09-24,98.379997,99.349998,97.779999,98.150002,98.150002,13460000
1971-09-27,98.150002,98.410004,96.970001,97.620003,97.620003,10220000
1971-09-28,97.620003,98.550003,97.120003,97.879997,97.879997,11250000
1971-09-29,97.879997,98.510002,97.290001,97.900002,97.900002,8580000
1971-09-30,97.900002,98.970001,97.480003,98.339996,98.339996,13490000
1971-10-01,98.339996,99.489998,97.959999,98.930000,98.930000,13400000
1971-10-04,98.930000,100.040001,98.620003,99.209999,99.209999,14570000
1971-10-05,99.209999,99.779999,98.339996,99.110001,99.110001,12360000
1971-10-06,99.110001,100.129997,98.489998,99.820000,99.820000,15630000
1971-10-07,99.820000,100.959999,99.419998,100.019997,100.019997,17780000
1971-10-08,100.019997,100.300003,98.870003,99.360001,99.360001,13870000
1971-10-11,99.360001,99.620003,98.580002,99.209999,99.209999,7800000
1971-10-12,99.209999,100.199997,98.620003,99.570000,99.570000,14340000
1971-10-13,99.570000,100.080002,98.610001,99.029999,99.029999,13540000
1971-10-14,99.029999,99.250000,97.739998,98.129997,98.129997,12870000
1971-10-15,98.129997,98.449997,97.029999,97.790001,97.790001,13120000
1971-10-18,97.790001,98.330002,96.980003,97.349998,97.349998,10420000
1971-10-19,97.349998,97.660004,96.050003,97.000000,97.000000,13040000
1971-10-20,97.000000,97.449997,95.230003,95.650002,95.650002,16340000
1971-10-21,95.650002,96.330002,94.589996,95.599998,95.599998,14990000
1971-10-22,95.599998,96.830002,94.970001,95.570000,95.570000,14560000
1971-10-25,95.570000,95.760002,94.570000,95.099998,95.099998,7340000
1971-10-26,95.019997,95.019997,94.379997,94.739998,94.739998,13390000
1971-10-27,94.739998,94.989998,93.389999,93.790001,93.790001,13480000
1971-10-28,93.790001,94.750000,92.959999,93.959999,93.959999,15530000
1971-10-29,93.959999,94.709999,93.279999,94.230003,94.230003,11710000
1971-11-01,94.230003,94.430000,92.480003,92.800003,92.800003,10960000
1971-11-02,92.800003,93.730003,91.839996,93.180000,93.180000,13330000
1971-11-03,93.269997,95.309998,93.269997,94.910004,94.910004,14590000
1971-11-04,94.910004,96.080002,94.370003,94.790001,94.790001,15750000
1971-11-05,94.790001,95.010002,93.639999,94.459999,94.459999,10780000
1971-11-08,94.459999,94.970001,93.779999,94.389999,94.389999,8520000
1971-11-09,94.389999,95.309998,93.940002,94.459999,94.459999,12080000
1971-11-10,94.459999,94.839996,93.099998,93.410004,93.410004,13410000
1971-11-11,93.410004,93.540001,91.639999,92.120003,92.120003,13310000
1971-11-12,92.120003,92.900002,90.930000,92.120003,92.120003,14540000
1971-11-15,92.120003,92.690002,91.379997,91.809998,91.809998,9370000
1971-11-16,91.809998,93.150002,91.209999,92.709999,92.709999,13300000
1971-11-17,92.709999,93.349998,91.800003,92.849998,92.849998,12840000
1971-11-18,92.849998,93.620003,91.879997,92.129997,92.129997,13010000
1971-11-19,92.129997,92.379997,90.949997,91.610001,91.610001,12420000
1971-11-22,91.610001,92.120003,90.510002,90.790001,90.790001,11390000
1971-11-23,90.790001,91.099998,89.339996,90.160004,90.160004,16840000
1971-11-24,90.160004,91.139999,89.730003,90.330002,90.330002,11870000
1971-11-26,90.330002,92.190002,90.269997,91.940002,91.940002,10870000
1971-11-29,92.040001,94.900002,92.040001,93.410004,93.410004,18910000
1971-11-30,93.410004,94.430000,92.510002,93.989998,93.989998,18320000
1971-12-01,93.989998,96.120003,93.949997,95.440002,95.440002,21040000
1971-12-02,95.440002,96.589996,94.730003,95.839996,95.839996,17780000
1971-12-03,95.839996,97.570000,95.360001,97.059998,97.059998,16760000
1971-12-06,97.059998,98.169998,96.070000,96.510002,96.510002,17480000
1971-12-07,96.510002,97.349998,95.400002,96.870003,96.870003,15250000
1971-12-08,96.870003,97.650002,96.080002,96.919998,96.919998,16650000
1971-12-09,96.959999,96.959999,96.959999,96.959999,96.959999,14710000
1971-12-10,97.690002,97.690002,97.690002,97.690002,97.690002,17510000
1971-12-13,97.970001,97.970001,97.970001,97.970001,97.970001,17020000
1971-12-14,97.669998,97.669998,97.669998,97.669998,97.669998,16070000
1971-12-15,98.540001,98.540001,98.540001,98.540001,98.540001,16890000
1971-12-16,99.739998,99.739998,99.739998,99.739998,99.739998,21070000
1971-12-17,100.260002,100.260002,100.260002,100.260002,100.260002,18270000
1971-12-20,101.550003,101.550003,101.550003,101.550003,101.550003,23810000
1971-12-21,101.800003,101.800003,101.800003,101.800003,101.800003,20460000
1971-12-22,101.180000,101.180000,101.180000,101.180000,101.180000,18930000
1971-12-23,100.739998,100.739998,100.739998,100.739998,100.739998,16000000
1971-12-27,100.949997,100.949997,100.949997,100.949997,100.949997,11890000
1971-12-28,101.949997,101.949997,101.949997,101.949997,101.949997,15090000
1971-12-29,102.209999,102.209999,102.209999,102.209999,102.209999,17150000
1971-12-30,101.779999,101.779999,101.779999,101.779999,101.779999,13810000
1971-12-31,102.089996,102.089996,102.089996,102.089996,102.089996,14040000
1972-01-03,102.089996,102.849998,101.190002,101.669998,101.669998,12570000
1972-01-04,101.669998,102.589996,100.870003,102.089996,102.089996,15190000
1972-01-05,102.089996,103.690002,101.900002,103.059998,103.059998,21350000
1972-01-06,103.059998,104.199997,102.660004,103.510002,103.510002,21100000
1972-01-07,103.510002,104.290001,102.379997,103.470001,103.470001,17140000
1972-01-10,103.470001,103.970001,102.440002,103.320000,103.320000,15320000
1972-01-11,103.320000,104.300003,102.849998,103.650002,103.650002,17970000
1972-01-12,103.650002,104.660004,103.050003,103.589996,103.589996,20970000
1972-01-13,103.589996,103.800003,102.290001,102.989998,102.989998,16410000
1972-01-14,102.989998,103.889999,102.410004,103.389999,103.389999,14960000
1972-01-17,103.389999,104.239998,102.800003,103.699997,103.699997,15860000
1972-01-18,103.699997,104.849998,103.349998,104.050003,104.050003,21070000
1972-01-19,104.050003,104.610001,102.830002,103.879997,103.879997,18800000
1972-01-20,103.879997,105.000000,103.320000,103.879997,103.879997,20210000
1972-01-21,103.879997,104.400002,102.750000,103.650002,103.650002,18810000
1972-01-24,103.650002,104.029999,102.199997,102.570000,102.570000,15640000
